#      time         order        pmv_1        ppd_1     
  6927.000000       1.0000     -0.38204       8.0395    
  6927.000000       1.0000     -0.38204       8.0395    
  6927.314586       1.0000     -0.38391       8.0695    
  6927.629171       1.0000     -0.38549       8.0950    
  6928.000000       1.0000     -0.38716       8.1220    
  6928.000000       1.0000     -0.38716       8.1220    
  6928.152222       1.0000     -0.38792       8.1343    
  6928.304444       1.0000     -0.38869       8.1469    
  6928.327167       1.0000     -0.38881       8.1489    
  6928.372612       1.0000     -0.38903       8.1524    
  6928.372612       1.0000     -0.38903       8.1524    
  6928.494390       1.0000     -0.38972       8.1637    
  6928.616167       1.0000     -0.39021       8.1717    
  6928.859723       1.0000     -0.39136       8.1905    
  6929.000000       1.0000     -0.39208       8.2023    
  6929.000000       1.0000     -0.39208       8.2023    
  6929.005276       1.0000     -0.43192       8.8907    
  6929.010551       1.0000     -0.43607       8.9664    
  6929.014930       1.0000     -0.43943       9.0282    
  6929.020061       1.0000     -0.44323       9.0987    
  6929.020061       1.0000     -0.44323       9.0987    
  6929.023564       1.0000     -0.44576       9.1459    
  6929.027067       1.0000     -0.44823       9.1922    
  6929.034004       1.0000     -0.45289       9.2805    
  6929.041648       1.0000     -0.45776       9.3737    
  6929.053869       1.0000     -0.46502       9.5144    
  6929.068647       1.0000     -0.47310       9.6740    
  6929.086637       1.0000     -0.48208       9.8544    
  6929.103166       1.0000     -0.48967       10.010    
  6929.121938       1.0000     -0.49754       10.173    
  6929.141322       1.0000     -0.50496       10.330    
  6929.163419       1.0000     -0.51262       10.494    
  6929.187847       1.0000     -0.52024       10.660    
  6929.216146       1.0000     -0.52800       10.832    
  6929.248932       1.0000     -0.53579       11.007    
  6929.288069       1.0000     -0.54380       11.189    
  6929.335693       1.0000     -0.55217       11.383    
  6929.395561       1.0000     -0.56120       11.595    
  6929.473895       1.0000     -0.57110       11.832    
  6929.581974       1.0000     -0.58286       12.119    
  6929.743161       1.0000     -0.59787       12.494    
  6930.000000       1.0000     -0.61847       13.025    
  6930.000000       1.0000     -0.61847       13.025    
  6930.005550       1.0000     -0.61890       13.036    
  6930.011099       1.0000     -0.61933       13.047    
  6930.022199       1.0000     -0.62018       13.070    
  6930.044398       1.0000     -0.62184       13.113    
  6930.088795       1.0000     -0.62499       13.197    
  6930.177590       1.0000     -0.62929       13.311    
  6930.355180       1.0000       0.0000       0.0000    
  6930.426216       1.0000       0.0000       0.0000    
  6930.568288       1.0000       0.0000       0.0000    
  6930.852432       1.0000       0.0000       0.0000    
  6931.000000       1.0000       0.0000       0.0000    
  6931.000000       1.0000       0.0000       0.0000    
  6931.142072       1.0000       0.0000       0.0000    
  6931.284144       1.0000       0.0000       0.0000    
  6931.568288       1.0000       0.0000       0.0000    
  6932.000000       1.0000       0.0000       0.0000    
  6932.000000       1.0000       0.0000       0.0000    
  6932.227315       1.0000       0.0000       0.0000    
  6932.454630       1.0000       0.0000       0.0000    
  6932.545557       1.0000       0.0000       0.0000    
  6932.727409       1.0000       0.0000       0.0000    
  6933.000000       1.0000       0.0000       0.0000    
  6933.000000       1.0000       0.0000       0.0000    
  6933.181852       1.0000       0.0000       0.0000    
  6933.363704       1.0000       0.0000       0.0000    
  6933.373295       1.0000       0.0000       0.0000    
  6933.392476       1.0000       0.0000       0.0000    
  6933.392476       1.0000       0.0000       0.0000    
  6933.537958       1.0000       0.0000       0.0000    
  6933.683440       1.0000       0.0000       0.0000    
  6933.974403       1.0000       0.0000       0.0000    
  6934.000000       1.0000       0.0000       0.0000    
  6934.000000       1.0000       0.0000       0.0000    
  6934.184760       1.0000       0.0000       0.0000    
  6934.369519       1.0000       0.0000       0.0000    
  6934.395521       1.0000       0.0000       0.0000    
  6934.447524       1.0000       0.0000       0.0000    
  6934.508250       1.0000       0.0000       0.0000    
  6934.508250       1.0000       0.0000       0.0000    
  6934.656058       1.0000       0.0000       0.0000    
  6934.803866       1.0000       0.0000       0.0000    
  6935.099481       1.0000       0.0000       0.0000    
  6935.599481       1.0000       0.0000       0.0000    
  6935.660928       1.0000       0.0000       0.0000    
  6935.660928       1.0000       0.0000       0.0000    
  6935.712218       1.0000       0.0000       0.0000    
  6935.763508       1.0000       0.0000       0.0000    
  6935.866088       1.0000       0.0000       0.0000    
  6936.000000       1.0000       0.0000       0.0000    
  6936.000000       1.0000       0.0000       0.0000    
  6936.082064       1.0000       0.0000       0.0000    
  6936.164128       1.0000       0.0000       0.0000    
  6936.328255       1.0000       0.0000       0.0000    
  6936.656511       1.0000       0.0000       0.0000    
  6937.000000       1.0000       0.0000       0.0000    
  6937.000000       1.0000       0.0000       0.0000    
  6937.262604       1.0000       0.0000       0.0000    
  6937.525209       1.0000       0.0000       0.0000    
  6938.000000       1.0000       0.0000       0.0000    
  6938.000000       1.0000       0.0000       0.0000    
  6938.210083       1.0000       0.0000       0.0000    
  6938.420167       1.0000       0.0000       0.0000    
  6938.840334       1.0000       0.0000       0.0000    
  6939.000000       1.0000       0.0000       0.0000    
  6939.000000       1.0000       0.0000       0.0000    
  6939.336133       1.0000       0.0000       0.0000    
  6939.672267       1.0000       0.0000       0.0000    
  6940.000000       1.0000       0.0000       0.0000    
  6940.000000       1.0000       0.0000       0.0000    
  6940.038688       1.0000       0.0000       0.0000    
  6940.077376       1.0000       0.0000       0.0000    
  6940.104833       1.0000       0.0000       0.0000    
  6940.126139       1.0000       0.0000       0.0000    
  6940.150047       1.0000       0.0000       0.0000    
  6940.169470       1.0000       0.0000       0.0000    
  6940.189180       1.0000       0.0000       0.0000    
  6940.207373       1.0000       0.0000       0.0000    
  6940.225801       1.0000       0.0000       0.0000    
  6940.243934       1.0000       0.0000       0.0000    
  6940.262468       1.0000       0.0000       0.0000    
  6940.282129       1.0000       0.0000       0.0000    
  6940.303607       1.0000       0.0000       0.0000    
  6940.327411       1.0000       0.0000       0.0000    
  6940.354100       1.0000       0.0000       0.0000    
  6940.384654       1.0000       0.0000       0.0000    
  6940.420099       1.0000       0.0000       0.0000    
  6940.462228       1.0000       0.0000       0.0000    
  6940.513551       1.0000       0.0000       0.0000    
  6940.578566       1.0000       0.0000       0.0000    
